person_id,q1,response_time_seconds_1,q2,response_time_seconds_2,q3,response_time_seconds_3,q4,response_time_seconds_4,q5,response_time_seconds_5,q6,response_time_seconds_6,q7,response_time_seconds_7,q8,response_time_seconds_8,q9,response_time_seconds_9,q10,response_time_seconds_10,latitude,longitude
USR_B0446891,B,23.27,A,23.72,C,21.01,D,16.9,A,16.76,B,17.87,B,20.24,B,10.43,D,21.33,C,18.45,28.6671,75.5626
USR_C84AE5F4,C,13.09,C,15.65,C,20.83,B,19.0,C,10.03,D,12.14,C,17.79,A,11.64,B,24.11,A,24.43,26.9168,76.782
USR_58630B17,B,11.76,C,16.52,C,18.99,A,17.74,D,19.29,B,12.66,C,12.2,C,14.4,C,11.99,B,21.4,13.6694,75.7926
USR_73831DFF,B,14.34,C,19.13,C,10.0,D,13.75,C,13.87,B,15.02,B,19.98,C,14.73,A,11.16,A,10.41,28.3063,78.0372
USR_BF60CB2E,B,23.86,B,22.56,B,12.76,C,18.66,A,18.85,B,14.34,B,14.25,C,14.71,B,13.23,D,14.39,27.9015,79.0969
USR_25638EDF,A,19.7,B,19.12,A,17.16,C,23.69,B,10.21,A,21.44,C,15.52,B,10.1,B,21.25,D,22.27,30.5258,79.0945
USR_3D95514E,B,5.55,A,8.38,B,9.97,B,7.63,A,11.4,A,11.78,D,9.92,A,5.62,A,6.85,A,5.49,11.814,77.2627
USR_FA8901C4,B,15.75,B,15.15,B,24.59,C,13.78,B,15.84,B,24.47,A,11.64,D,16.55,A,19.31,A,18.82,12.8745,78.7904
USR_E2A2F00D,B,11.94,A,6.21,A,5.72,A,6.12,A,7.91,D,11.25,A,7.05,B,5.41,B,9.12,B,6.11,18.8499,71.6525
USR_0F950B9F,A,8.78,A,7.88,B,6.15,A,11.15,B,5.88,A,6.04,C,5.18,A,7.16,A,11.29,B,8.7,27.9313,82.7105
USR_F1377674,B,16.66,B,16.86,C,15.59,B,13.56,B,13.55,C,16.14,B,16.31,A,17.53,B,16.43,C,20.06,27.1954,75.5871
USR_5513FD1A,B,23.2,C,13.53,B,10.36,A,21.96,A,13.88,C,21.05,B,20.6,C,14.32,A,22.95,B,21.79,13.7682,76.709
USR_5FE8FEC8,B,24.54,C,3.37,C,34.46,D,25.0,B,13.01,C,25.54,B,11.53,C,32.1,D,14.59,A,12.13,22.9453,79.8451
USR_6587BA28,A,9.02,A,6.98,A,11.94,B,11.69,A,9.74,A,7.34,A,5.17,A,5.49,A,11.7,A,10.29,30.2127,76.7284
USR_EDCBD164,B,17.21,A,10.05,B,20.19,B,17.37,A,20.55,C,18.22,B,10.21,C,21.88,A,23.97,B,12.3,27.3159,76.643
USR_1C0687D6,C,17.28,B,19.26,D,20.94,B,20.63,B,10.12,D,17.61,C,18.26,B,11.23,D,22.13,C,19.09,17.632,74.1439
USR_0D9DEC41,D,5.75,A,6.73,D,8.94,B,11.78,A,6.19,A,6.7,A,9.07,A,6.75,A,11.53,B,5.18,26.9984,77.3042
USR_844DEE3E,A,10.9,B,10.85,A,6.83,A,10.38,A,7.77,A,10.71,A,5.09,B,9.56,A,10.37,A,6.75,20.9359,74.3957
USR_0C9EFA3C,D,14.9,B,11.96,A,13.33,C,13.02,A,12.38,A,24.78,C,21.98,A,22.78,B,20.94,B,23.63,24.798,77.7286
USR_B471A62A,B,31.03,D,8.21,B,11.58,D,18.15,C,23.54,D,33.56,D,24.99,B,12.2,D,5.95,B,8.25,13.7152,75.9327
USR_FC98A6EF,C,12.84,A,15.51,B,15.17,C,24.77,B,16.42,C,19.04,B,22.26,B,17.37,A,12.52,B,21.49,12.261,76.0185
USR_00331B22,D,2.23,B,10.11,D,26.86,D,38.26,B,7.77,C,29.08,D,23.87,C,21.67,B,22.95,D,3.53,12.1904,77.9521
USR_C2ACDE75,C,36.78,D,9.49,D,32.65,C,25.59,D,29.26,D,36.45,B,4.13,C,23.27,C,28.68,B,5.35,12.8915,75.6058
USR_E88B28DB,B,19.84,B,17.18,C,18.25,C,13.87,B,18.43,B,10.16,A,11.71,C,18.69,A,10.64,A,13.61,19.3634,73.7768
USR_6A5D2975,B,19.07,C,11.19,C,17.3,C,21.81,A,21.82,C,14.16,D,10.62,B,14.42,C,10.9,B,16.46,13.6029,75.6261
USR_39415CD6,B,18.19,B,23.0,A,13.75,B,17.47,C,13.36,A,20.18,B,16.59,A,19.64,C,24.59,B,20.74,29.2892,77.2276
USR_EEC36E05,B,15.31,B,12.01,B,11.11,B,10.03,C,17.81,B,17.32,B,24.39,B,23.33,B,18.9,C,23.22,20.2212,71.4568
USR_E4B6A84B,D,14.87,D,20.37,B,20.82,C,15.54,B,13.94,C,21.43,A,11.8,C,14.24,C,20.21,B,20.47,29.5884,77.5347
USR_D649D534,D,8.47,A,10.45,A,7.79,A,10.52,D,11.38,A,11.37,A,10.46,A,10.67,B,9.38,A,11.72,28.0593,80.1715
USR_F524F5E5,B,24.64,D,21.08,A,18.54,A,14.33,B,22.9,A,10.71,D,17.54,B,13.67,B,23.06,D,19.16,21.7706,80.0014
USR_FBD4D9F6,B,20.54,C,19.72,B,19.96,A,15.37,C,20.49,D,10.61,B,11.45,B,19.31,B,19.39,B,21.76,19.1122,73.9979
USR_FCF137C7,A,9.58,A,8.37,A,6.91,B,7.7,A,7.92,A,9.61,A,6.45,A,7.1,A,8.04,A,7.97,28.7848,75.9013
USR_90FB5DCF,D,35.59,B,26.2,D,23.46,D,35.27,D,13.05,D,18.62,B,23.75,D,20.52,D,33.71,C,39.31,11.5587,76.1256
USR_88A98007,A,12.0,A,8.68,A,7.84,B,10.53,A,8.51,A,11.53,B,8.06,A,7.62,A,11.76,A,6.56,23.5849,80.8999
USR_5B0E9447,A,10.86,A,5.73,A,8.25,A,10.64,A,8.21,A,11.15,B,7.12,A,6.3,C,7.8,A,11.66,20.1109,74.6038
USR_6F1DEA34,C,10.75,B,21.75,B,22.29,B,17.63,C,15.06,A,21.81,D,15.12,B,18.19,B,13.04,B,11.27,23.2378,77.3605
USR_FC973E10,C,38.05,D,13.6,C,33.25,D,7.88,B,22.99,C,16.34,C,11.8,C,25.79,C,38.09,B,6.43,26.7915,82.703
USR_A7A2752E,B,19.28,A,22.96,C,10.2,D,12.34,C,19.36,A,18.85,A,17.91,A,23.65,B,11.52,C,22.04,24.8341,78.6387
USR_B2AC18F1,C,11.62,D,29.32,A,33.07,A,15.44,C,29.47,C,24.18,C,36.48,B,9.03,B,34.31,D,29.32,13.9147,76.5852
USR_DC514BC3,A,10.42,A,6.69,A,10.06,C,6.7,A,6.82,D,9.31,A,11.24,C,11.3,A,7.03,A,5.57,11.3309,79.2879
USR_7676974A,B,20.19,A,24.3,C,14.51,C,11.08,B,16.91,B,10.55,A,16.6,B,22.05,A,13.7,B,12.62,17.7985,73.3106
USR_971CED6D,C,6.17,D,2.33,B,7.85,B,30.29,A,27.22,B,21.25,B,3.92,D,2.65,B,36.76,D,28.74,19.5088,72.6476
USR_31088115,A,11.83,D,5.13,B,5.44,B,7.61,C,10.68,A,5.52,A,11.25,A,8.19,B,9.57,A,10.06,18.989,74.0149
USR_18FEAA8F,A,24.62,B,23.23,A,22.27,D,20.65,B,22.69,B,22.8,B,10.5,B,12.95,B,10.57,C,24.09,14.48,75.9835
USR_63A45385,B,19.11,B,18.1,B,18.79,A,14.71,A,19.35,B,19.55,A,13.2,B,14.98,C,19.67,C,23.25,11.742,75.7211
USR_FDAA2C1E,B,14.89,B,21.55,B,12.06,A,14.48,A,13.74,A,12.75,B,11.54,C,13.09,A,14.31,A,17.53,25.1923,79.0905
USR_3475A8AF,B,7.23,B,10.72,B,5.3,A,8.73,A,7.41,A,7.99,C,6.95,A,11.9,A,7.1,A,11.16,13.3674,75.7081
USR_4911CD56,C,37.88,D,20.13,B,33.8,D,15.37,A,4.86,D,32.1,C,5.61,D,28.54,B,5.03,A,35.92,26.1967,81.7758
USR_7323A06E,D,4.14,C,22.99,D,33.17,C,4.07,D,38.51,B,31.76,C,33.08,D,38.31,B,21.81,D,20.36,24.6893,80.6098
USR_212E8F19,D,11.18,A,24.53,B,22.97,C,17.22,C,22.95,B,19.25,C,17.54,C,13.72,B,12.95,C,18.69,24.2055,78.9189
USR_2D82DA23,B,7.94,A,5.27,A,11.27,C,6.84,A,8.05,A,7.73,A,8.83,B,10.73,A,9.82,A,6.17,23.6301,79.863
USR_D5F09020,D,17.09,C,36.54,C,9.62,D,10.18,B,21.72,D,31.09,A,5.08,A,35.33,C,30.58,D,4.93,18.0196,72.2894
USR_241C31C8,C,19.41,B,10.1,C,19.53,B,20.56,C,17.0,D,18.91,B,13.27,B,24.85,B,22.44,A,16.81,21.9234,77.2371
USR_B686DF44,D,13.61,D,16.27,A,16.25,D,38.15,B,32.16,C,31.85,D,9.59,A,18.66,D,4.26,C,20.44,23.8895,77.1179
USR_BBCAD664,A,9.4,A,7.03,A,10.2,C,11.52,A,11.8,A,10.58,D,9.08,B,8.83,A,9.53,A,8.75,27.0465,80.5484
USR_5361E998,A,7.62,D,23.95,C,13.54,A,18.2,B,15.67,C,26.89,C,36.23,D,29.84,B,33.68,C,22.35,27.3142,80.8257
USR_5D9023EB,B,10.94,A,9.02,A,10.48,B,11.98,A,6.84,A,7.91,D,10.27,A,7.46,B,7.93,A,10.82,23.4989,77.8779
USR_912D5846,A,13.82,D,6.27,C,30.39,D,3.66,C,5.3,B,39.23,A,4.1,B,26.78,B,38.75,D,9.14,23.9505,80.8497
USR_202B6ED8,B,12.17,B,18.05,B,21.5,B,11.75,C,17.24,C,15.72,B,14.9,B,13.9,C,15.17,A,22.74,25.7088,79.0279
USR_C38F3F26,B,8.71,A,10.82,A,7.88,B,6.55,A,11.56,A,11.18,A,11.98,B,10.18,B,5.56,A,5.57,24.9696,79.0482
USR_85A87630,A,16.25,A,22.52,B,14.45,B,19.76,A,22.12,C,17.38,B,17.32,B,23.46,A,12.6,B,15.83,27.7642,75.8669
USR_42A87B6F,C,13.75,B,17.47,A,12.32,C,13.96,A,11.47,A,14.33,C,17.24,A,14.46,A,14.39,B,15.45,30.4638,76.6837
USR_2DAE4260,A,5.43,D,8.96,A,6.36,B,8.77,B,6.93,B,5.5,A,9.68,A,10.48,A,5.46,B,9.15,11.5645,76.878
USR_3F4393D4,B,15.91,A,19.11,B,15.45,C,13.75,D,19.4,A,22.98,C,16.12,C,19.46,A,21.46,C,17.84,28.6017,78.2139
USR_DDC5A200,C,16.77,C,21.64,C,17.68,C,17.93,B,10.87,A,13.25,A,20.68,C,16.02,D,19.06,A,17.0,27.7864,82.7598
USR_323E0C0F,A,10.23,A,9.76,C,8.42,A,9.7,B,5.94,A,10.66,A,9.94,A,6.24,A,5.02,A,9.14,26.3225,79.9714
USR_FDC1998F,A,5.63,B,6.39,A,11.2,D,9.07,C,5.62,A,7.89,B,10.79,A,7.52,B,6.37,A,10.85,29.3873,75.7433
USR_AC1200D2,A,8.59,A,9.78,A,9.55,B,9.7,B,5.51,B,8.02,A,6.77,A,11.53,A,11.08,A,9.28,19.8817,74.0365
USR_51049845,A,9.7,C,8.66,A,5.02,A,9.23,A,10.86,D,9.0,C,5.87,A,7.76,A,6.33,B,9.68,25.9602,81.0262
USR_3BE7B6F2,D,11.86,D,21.71,C,26.17,C,3.68,C,6.18,C,12.26,C,33.17,D,16.97,C,32.52,C,39.36,29.4828,78.3106
USR_B3085F96,B,16.11,A,22.42,B,20.17,C,19.02,D,11.79,C,11.17,C,20.64,C,21.6,C,19.45,B,16.48,27.381,75.7467
USR_601CEA4A,B,10.7,A,15.33,D,14.37,B,11.8,B,22.56,C,15.83,B,21.11,A,13.11,D,17.32,B,13.08,23.0401,78.2749
USR_07B04971,D,15.8,B,17.97,A,12.05,A,22.02,C,20.6,B,22.62,C,24.77,C,13.73,D,17.19,B,12.96,20.4843,73.268
USR_9D35EF87,A,6.57,C,9.6,C,9.13,C,6.89,D,20.51,D,23.63,C,13.78,B,23.76,B,4.83,A,33.77,19.8159,72.0253
USR_A21CAC7C,B,21.74,C,2.2,C,20.26,C,19.58,B,12.83,C,7.4,B,14.99,D,39.8,D,39.3,D,5.92,27.7327,78.0946
USR_4EFA39FA,C,10.73,B,24.13,A,19.32,D,12.12,D,12.18,B,10.09,D,21.57,A,17.95,A,10.64,A,19.56,28.8924,78.1275
USR_A576A0BE,C,21.18,C,37.39,C,24.1,A,18.34,A,27.28,D,37.89,A,6.35,B,17.73,A,25.64,C,36.72,22.9849,79.0193
USR_400FEE87,C,33.19,C,36.79,C,10.95,C,5.62,B,37.58,D,36.12,B,25.29,B,6.41,B,35.0,C,3.2,23.1322,78.4318
USR_EE7E312D,B,10.07,B,19.93,D,17.0,C,10.06,B,17.95,B,23.07,C,18.8,A,15.76,B,11.24,B,18.18,25.9074,81.1963
USR_E15D683C,A,10.34,A,8.04,A,7.45,A,5.99,B,7.98,A,5.06,A,11.07,A,7.53,C,5.16,A,8.24,28.0635,78.6373
USR_10A7CB65,C,9.71,C,17.9,D,3.95,C,17.58,D,7.43,C,7.14,D,13.21,B,27.75,B,30.92,A,39.66,23.4704,77.0854
USR_5C511C2D,B,11.36,B,21.15,A,12.99,B,19.47,C,16.67,B,12.88,B,19.99,B,16.85,B,11.58,C,22.03,22.2427,78.2293
USR_6C55737C,A,22.22,A,21.54,B,22.36,B,20.54,C,16.0,B,15.46,D,10.3,A,12.6,A,13.12,B,15.77,25.0692,79.7752
USR_4D7F8069,B,11.31,A,14.64,B,20.85,B,24.59,C,24.82,B,23.33,C,13.63,B,19.44,D,18.87,C,13.83,12.1838,78.501
USR_1D8088C3,B,10.9,D,23.02,B,20.42,A,14.24,B,22.35,A,23.59,B,15.29,B,21.47,B,15.87,C,10.64,19.7403,72.9902
USR_07A1F3AD,A,5.7,A,11.3,B,6.87,B,10.4,A,10.15,A,7.36,A,7.74,A,9.57,B,8.95,A,10.12,30.2594,76.407
USR_DF15F941,A,15.07,B,15.81,B,16.36,A,16.58,D,15.16,A,12.56,D,13.88,C,22.5,B,14.76,C,12.31,17.2252,72.8373
USR_561770AB,A,10.31,A,7.23,A,7.79,A,6.44,B,10.47,B,10.63,B,11.62,A,11.26,B,9.72,A,8.58,24.8741,80.2725
USR_A61B5857,A,11.49,A,16.71,B,15.32,A,12.36,B,11.6,A,13.3,A,15.94,D,11.67,B,13.44,C,20.09,29.2614,78.5166
USR_AB3653EA,A,8.95,A,7.41,A,8.39,A,5.32,C,8.65,B,9.68,A,10.14,B,9.03,A,6.16,D,5.72,29.6077,77.6086
USR_FD0AB0F6,A,19.95,B,10.96,C,10.08,A,22.36,B,10.59,B,23.39,C,14.63,A,16.74,C,10.19,B,12.08,29.6247,75.75
USR_A97A496B,A,15.74,B,14.94,B,12.17,B,24.99,B,10.46,B,14.11,A,12.38,A,11.13,A,11.54,B,14.93,21.5614,77.6354
USR_8E8B5996,B,7.36,A,9.94,B,8.53,A,11.67,A,10.59,A,5.14,A,7.99,A,8.6,A,10.52,A,8.25,18.699,71.6513
USR_37DBA10F,C,24.93,B,16.44,D,14.06,B,14.38,C,10.08,B,13.36,B,15.62,C,18.74,A,23.63,C,23.21,28.4647,79.1467
USR_78343459,C,13.52,B,22.66,A,17.9,B,22.95,A,13.02,C,23.64,B,17.11,D,10.4,B,10.27,B,18.01,29.5034,76.898
USR_A2FBE404,D,13.03,B,19.38,C,12.06,A,21.34,C,13.45,B,15.28,D,21.17,A,17.15,C,11.6,C,18.12,29.0402,76.3236
USR_2B383E26,A,11.38,A,10.22,B,7.34,A,7.65,A,8.4,B,6.17,B,10.97,D,10.79,A,10.09,A,5.48,21.9536,77.6039
USR_46452400,C,24.07,C,37.99,B,8.6,B,30.25,D,9.25,C,7.78,C,20.19,B,39.9,B,12.63,B,31.37,20.3425,71.6082
USR_8B64975F,A,21.17,A,17.33,C,18.5,D,19.51,C,14.6,C,24.66,B,24.1,C,10.49,B,16.19,B,23.89,27.1167,78.69
USR_A8EDD5BA,C,19.19,A,20.69,B,21.02,B,14.25,C,20.43,B,22.43,B,15.35,A,15.15,B,11.34,C,15.93,22.7355,78.9752
USR_D6C9DC21,B,10.69,B,15.55,D,17.25,B,13.99,B,24.43,C,20.77,B,18.64,A,23.46,B,10.13,C,11.27,20.6467,73.9516
USR_41ACE29D,C,15.53,C,38.15,C,6.29,D,16.45,D,24.97,B,24.41,A,34.45,D,38.86,C,38.28,D,13.39,13.5014,78.4278
USR_B1B687CF,A,13.95,B,18.56,C,21.04,B,10.41,A,13.48,C,13.72,B,22.84,B,10.71,C,23.23,A,10.11,25.031,79.3456
USR_500ED3DC,B,13.78,A,17.92,A,19.78,B,20.63,C,12.14,C,22.98,C,21.95,C,11.59,A,24.98,B,24.03,17.1739,73.2341
USR_C8C2259C,A,16.12,C,16.91,A,10.59,A,21.72,A,11.48,A,21.65,C,15.88,B,12.41,B,19.07,B,13.84,26.3854,81.4139
USR_81F9C392,B,36.63,D,9.86,C,27.59,D,19.75,B,3.83,D,10.41,B,35.65,B,26.52,C,28.74,D,2.33,27.4091,77.3707
USR_828225C9,B,22.17,B,26.63,D,31.27,C,15.07,C,32.36,D,32.43,B,27.76,C,11.75,C,11.45,B,32.53,12.1899,79.1422
USR_F38AA073,A,6.53,B,9.71,A,8.53,A,5.67,A,6.88,D,9.32,B,5.33,B,8.3,A,11.33,A,7.07,26.2814,82.7582
USR_8B2BBB08,A,16.17,A,15.48,C,10.01,B,22.8,D,10.2,A,11.77,A,10.24,B,21.37,D,12.33,B,15.33,30.4044,76.8739
USR_D1990146,B,9.94,A,8.02,A,8.66,A,7.4,A,11.8,A,10.13,A,11.87,A,11.09,A,11.34,A,10.86,17.8563,71.9629
USR_D54CADB7,C,22.5,B,18.55,B,13.38,B,24.84,C,21.98,B,14.3,A,12.82,B,23.65,C,17.66,C,14.67,27.3997,81.0685
USR_45BBE7F6,D,26.44,C,34.9,A,19.91,D,17.7,C,3.77,D,32.88,C,29.34,D,11.11,A,31.12,D,18.97,25.7102,79.0448
USR_19A94D9C,C,15.5,C,21.95,C,12.61,B,13.15,D,13.15,A,20.72,C,10.07,B,21.89,B,16.02,B,23.37,27.4355,81.9703
USR_841D8C20,D,24.88,B,13.33,B,19.14,A,22.78,B,20.31,B,18.95,B,19.85,C,23.7,A,13.23,B,20.5,29.7804,78.1257
USR_0D8E0BD0,A,7.43,A,11.54,A,5.73,A,8.84,A,9.03,B,7.3,A,6.74,B,5.96,A,11.62,B,8.45,20.3345,72.7537
USR_C9F44C42,B,18.44,D,10.49,C,21.51,B,14.99,C,21.76,B,17.8,C,10.22,C,14.88,B,24.87,C,21.84,19.7439,72.129
USR_F8E8FACD,A,19.34,C,10.19,C,11.7,B,16.21,A,10.62,A,19.63,A,24.77,B,17.98,C,16.49,C,13.69,14.5262,76.8655
USR_E3EED17B,D,22.55,A,14.61,B,10.91,B,17.48,D,23.13,B,22.83,B,16.91,A,21.8,C,23.63,D,11.79,21.5491,80.4627
USR_1B5B49D1,D,24.36,B,16.69,B,19.25,B,19.86,B,10.84,B,20.74,B,11.83,C,24.84,B,10.12,B,20.08,30.1649,76.2693
USR_DE38486D,D,39.22,D,29.77,B,28.56,C,31.67,B,12.55,D,12.48,D,16.36,A,16.72,D,38.66,A,13.68,23.9389,80.5112
USR_55D484CB,C,38.12,D,12.5,C,2.12,A,4.59,C,38.4,C,38.87,B,21.08,D,4.2,B,31.13,D,21.66,26.7896,76.1825
USR_F02817AA,A,23.0,C,17.99,B,24.24,A,13.91,A,22.91,D,19.6,A,20.61,B,19.43,B,13.84,C,23.21,28.8557,76.0415
USR_98510C62,D,10.49,B,22.56,A,17.13,C,24.77,A,23.88,D,15.67,B,18.18,B,20.11,C,19.72,B,11.66,12.5101,77.4786
USR_BF7960D8,D,12.57,B,28.57,C,3.49,B,39.62,D,10.65,B,25.23,C,38.21,A,12.49,B,21.38,D,18.02,22.9212,79.3967
USR_0593F9CB,C,10.71,D,18.83,B,17.8,C,14.75,A,13.47,B,18.73,A,12.88,D,17.67,B,10.15,B,10.84,21.7898,79.8799
USR_FD9A49BF,B,22.61,A,20.93,A,21.82,B,15.84,B,15.6,D,17.0,C,12.2,C,23.75,A,20.82,A,16.5,28.3366,77.4611
USR_D3D40CB2,D,11.89,C,38.72,D,17.46,C,36.44,B,13.77,B,6.97,B,17.34,D,26.35,C,25.45,D,8.96,30.2315,77.255
USR_A79AAF08,B,10.43,C,11.62,A,13.55,A,20.78,B,24.59,B,22.4,B,17.76,A,24.34,A,24.11,C,21.64,12.7943,77.9476
USR_21C4FC7D,D,12.78,D,6.53,D,20.43,D,9.76,C,20.44,D,4.61,D,11.18,C,32.53,D,8.73,A,13.37,11.3558,78.1465
USR_04F8302A,B,13.57,B,16.65,C,17.39,A,21.66,B,18.35,C,18.59,B,20.21,C,20.21,A,22.33,B,15.73,24.0689,79.1971
USR_40A7FE30,D,31.01,C,13.21,B,28.85,D,7.52,D,10.0,B,19.8,B,24.1,C,29.14,D,32.05,A,26.45,28.0917,81.02
USR_6096CAE7,B,12.06,A,16.63,B,17.5,D,19.16,B,14.32,A,16.55,A,23.36,D,17.51,B,14.48,D,18.58,27.5426,81.7241
USR_159E0DCB,A,5.9,B,10.91,B,11.31,A,6.49,A,9.05,B,10.86,B,9.25,C,11.56,D,10.04,A,11.04,17.4754,72.2222
USR_A70B4A42,D,12.13,C,17.62,D,24.55,B,20.46,D,10.09,A,19.87,A,12.94,B,16.74,A,14.3,A,21.44,23.1483,79.0071
USR_3F04A655,B,5.35,D,11.44,A,6.77,B,7.22,A,7.07,A,5.48,A,8.38,B,11.52,A,7.12,C,6.07,14.6973,78.8718
USR_A1596375,B,11.99,B,22.64,C,14.3,B,19.23,D,10.08,C,12.04,C,22.96,B,20.28,B,11.31,C,21.2,27.0248,82.0926
USR_745BEE39,D,6.93,A,9.42,A,8.94,A,6.41,A,8.87,A,5.61,A,10.73,A,9.13,A,10.29,A,10.03,23.1298,79.4774
USR_DCA2B8AA,C,21.45,B,12.64,C,24.49,B,22.1,A,23.38,A,16.14,B,23.08,B,23.09,C,20.01,A,15.01,28.4631,77.6745
USR_73C83F11,D,15.97,B,23.74,B,21.85,B,12.85,D,11.36,B,16.49,C,21.76,B,14.01,B,19.82,B,13.18,14.1985,76.9749
USR_4E887147,B,14.56,A,17.09,B,11.94,B,15.99,D,20.87,C,11.6,D,12.13,C,10.4,C,12.49,C,24.67,18.9151,72.3391
USR_AB4C2E2D,A,29.84,D,16.38,A,35.33,D,34.76,D,11.5,C,31.96,C,33.79,C,31.17,C,31.1,B,32.28,28.5139,81.3299
USR_9BF8D586,B,13.91,B,17.76,C,11.52,D,14.82,D,18.96,B,12.19,D,11.58,B,20.73,B,19.35,B,12.69,29.4518,78.3402
USR_24D7E672,B,16.82,B,21.93,B,21.41,B,23.65,B,13.77,A,16.06,A,16.82,B,14.43,B,16.24,A,22.39,28.837,77.4857
USR_01814AD1,B,23.2,D,14.99,B,16.63,B,12.73,C,12.75,B,10.86,C,14.16,A,24.02,B,14.0,B,15.67,13.4747,77.7131
USR_CB809E60,A,10.92,B,22.71,B,24.9,B,12.76,B,18.92,D,14.24,D,20.56,B,17.43,A,18.02,C,10.22,17.337,72.9888
USR_A6A213AF,B,17.71,C,11.51,D,20.64,A,11.8,B,24.59,A,17.35,B,24.27,A,24.62,A,17.7,B,18.85,21.7452,79.0831
USR_F78B2E1B,B,24.07,B,19.15,B,20.03,C,16.89,A,15.14,C,13.63,D,23.88,C,15.26,C,17.82,B,10.92,12.6054,79.0337
USR_A58809AC,B,34.87,A,3.83,D,8.11,C,37.71,B,37.8,D,15.74,C,22.19,C,18.5,D,8.79,C,10.16,12.1979,76.4069
USR_7C9B6C22,A,5.72,A,8.68,A,9.14,B,5.43,A,6.35,A,7.35,A,11.75,B,8.99,A,7.04,A,10.27,27.1599,82.5386
USR_7EFC0666,B,12.2,B,23.48,A,21.16,B,20.62,A,10.87,D,16.29,C,19.55,D,10.77,B,13.99,A,13.5,18.5159,73.2152
USR_204262E4,D,31.45,C,25.89,D,8.62,A,22.41,D,34.13,D,10.32,B,37.41,B,13.03,C,8.53,D,30.89,13.4612,77.601
USR_9DE967F8,C,4.89,C,13.42,C,24.42,C,30.84,C,30.04,D,2.9,C,29.98,D,17.81,D,23.78,D,18.13,27.922,81.2202
USR_0AFFA792,B,23.48,A,21.6,B,21.13,D,16.63,D,15.84,A,16.0,D,21.93,D,20.24,D,18.14,B,23.6,27.2982,78.6607
USR_21C55D97,A,5.09,B,11.36,A,9.14,A,11.86,D,7.42,A,6.22,A,8.9,A,8.6,A,5.55,A,7.0,22.7795,77.298
USR_29E6A6C5,A,21.89,B,11.88,B,11.56,A,18.97,A,14.99,B,19.4,C,10.55,C,16.65,A,12.8,A,23.72,14.8436,77.7329
USR_B734928E,A,5.58,A,9.37,A,9.43,C,7.48,A,6.05,A,7.82,A,11.67,C,8.57,A,10.88,A,11.39,22.9689,80.2329
USR_A7815783,D,10.57,A,6.62,B,6.0,A,5.37,A,6.24,A,5.31,B,6.4,A,8.8,B,9.18,A,5.71,27.0336,76.4893
USR_8FDE8549,A,8.12,A,11.0,B,9.39,A,5.14,B,7.45,B,6.6,C,7.43,A,7.53,D,9.9,A,10.02,26.4699,79.4677
USR_8CE910FC,B,11.28,A,8.5,A,8.44,A,5.02,A,11.42,A,10.44,B,5.76,A,11.31,A,8.09,A,8.71,20.9027,72.095
USR_FA67A895,A,15.51,A,19.75,D,13.15,A,15.51,B,21.18,C,17.02,B,10.19,A,14.99,B,18.27,C,19.88,19.4918,73.6049
USR_3CBBD2AB,A,21.03,B,17.29,C,23.06,B,10.9,B,16.11,C,12.69,A,23.95,A,15.04,D,24.78,A,15.51,23.6878,78.4297
USR_41BAF5AF,A,7.79,A,8.69,A,9.98,A,7.97,B,6.77,A,5.46,D,10.15,B,8.14,A,6.15,A,5.68,28.2995,76.8834
USR_129BC910,D,17.84,C,11.03,C,32.41,A,25.44,D,3.98,B,10.86,D,30.63,D,20.42,D,12.8,D,26.82,27.5647,75.2736
USR_37FCCF48,D,17.96,B,19.22,A,11.36,C,15.41,B,11.18,B,20.12,C,21.79,B,12.85,B,22.83,D,10.73,11.0123,76.5208
USR_EA3BCDF0,C,24.47,B,10.96,C,21.49,B,23.41,C,15.85,A,16.79,A,15.31,D,24.42,A,17.54,A,19.47,26.8552,76.7287
USR_D8EC4661,B,12.64,C,11.48,B,15.06,C,13.93,A,10.46,B,21.69,B,13.15,C,17.11,A,18.44,C,10.6,24.3739,79.529
USR_F0D421EB,A,32.77,D,11.71,D,25.3,D,30.91,D,39.12,B,39.33,B,10.99,C,19.23,D,26.28,A,36.88,20.9166,79.4067
USR_76A212DC,A,10.95,A,5.08,A,11.5,A,7.01,A,8.11,A,5.63,A,7.78,A,8.13,B,6.05,A,11.74,29.9833,75.7472
USR_A5EFC51F,A,17.64,B,18.55,C,14.61,C,18.84,B,14.07,B,19.33,B,13.53,B,12.78,D,11.58,B,24.45,14.9426,76.4906
USR_F6E7BBF8,B,19.85,A,15.32,B,18.28,A,13.46,B,14.1,B,13.14,A,11.14,A,19.01,B,18.84,A,13.45,10.9821,77.328
USR_1BB82D3B,A,6.12,B,9.08,A,8.9,A,10.81,A,5.36,A,9.66,A,11.3,A,6.46,B,5.17,A,9.26,22.1234,78.0045
USR_0A789E2C,C,17.46,D,6.79,A,25.21,B,30.89,C,31.16,A,4.57,C,26.88,C,15.29,C,12.34,A,8.38,27.9927,78.4214
USR_0F641FC4,B,12.71,A,20.79,B,15.48,B,12.83,C,21.04,B,15.23,A,21.26,A,10.26,B,24.67,C,24.28,21.2356,80.7199
USR_69663BEC,A,11.71,A,6.79,B,9.24,A,6.05,A,5.82,A,8.34,A,8.69,A,9.33,A,10.1,D,11.87,12.2647,76.3821
